,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
203,1695004654740,1.445,0.0,0,0,COMMIT,36072,1695004654738.555
204,1695004711785,1.023,0.0,0,0,COMMIT,36078,1695004711783.977
205,1695004969736,1.027,0.0,0,0,COMMIT,36095,1695004969734.973
206,1695005002056,1.023,0.0,0,0,ROLLBACK,36093,1695005002054.977
207,1695005131126,1.112,0.083,1,418,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 1\
              AND OL_O_ID < 24544\
              AND OL_O_ID >= 24524\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",36103,1695005131124.888
208,1695005273450,1.147,0.0,0,0,COMMIT,36101,1695005273448.853
209,1695005322679,1.07,0.0,0,0,COMMIT,36106,1695005322677.93
210,1695005328168,1.346,0.0,0,0,COMMIT,36110,1695005328166.654
215,1695004592258,1.158,0.0,0,0,COMMIT,36114,1695004592256.842
216,1695004626401,1.115,0.0,0,0,COMMIT,36125,1695004626399.885
217,1695004954152,1.143,0.0,0,0,COMMIT,36135,1695004954150.857
218,1695005111495,1.124,0.0,0,0,COMMIT,36142,1695005111493.876
219,1695005186940,1.098,0.0,0,0,COMMIT,36147,1695005186938.902
220,1695005235328,1.011,0.0,0,0,COMMIT,36148,1695005235326.989
221,1695005275647,1.35,0.0,0,0,COMMIT,36150,1695005275645.65
222,1695005372553,1.209,0.0,0,0,COMMIT,36146,1695005372551.791
223,1695004405023,1.046,0.0,0,0,COMMIT,36149,1695004405021.954
224,1695004501172,1.019,0.0,0,0,COMMIT,36156,1695004501170.981
227,1695004543888,1.29,0.0,0,0,COMMIT,36157,1695004543886.71
229,1695004559517,1.014,0.0,0,0,COMMIT,36158,1695004559515.986
231,1695004711989,1.018,0.0,0,0,COMMIT,36163,1695004711987.982
232,1695004795821,1.714,0.0,0,0,COMMIT,36160,1695004795819.286
233,1695004869900,4.029,0.071,1,1,"SELECT S_QUANTITY, S_DATA, S_YTD, S_ORDER_CNT, S_REMOTE_CNT, S_DIST_10 FROM stock WHERE S_I_ID = 63657 AND S_W_ID = 4",36167,1695004869895.971
234,1695004885355,1.104,0.0,0,0,ROLLBACK,36166,1695004885353.896
235,1695004975215,1.721,0.099,1,418,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 1\
              AND OL_O_ID < 24495\
              AND OL_O_ID >= 24475\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",36172,1695004975213.279
236,1695004991769,1.123,0.0,0,0,COMMIT,36169,1695004991767.877
237,1695005026974,1.517,0.0,0,0,COMMIT,36173,1695005026972.483
238,1695005381291,1.022,0.0,0,0,COMMIT,36183,1695005381289.978
242,1695004617059,1.212,0.0,0,0,COMMIT,36189,1695004617057.788
243,1695004637807,1.41,0.0,0,0,COMMIT,36190,1695004637805.59
244,1695004675627,1.028,0.0,0,0,COMMIT,36194,1695004675625.972
245,1695004678816,2.093,0.108,1,392,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 1\
              AND OL_O_ID < 24589\
              AND OL_O_ID >= 24569\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",36201,1695004678813.907
246,1695004748514,1.432,0.0,0,0,COMMIT,36202,1695004748512.568
247,1695004777711,1.171,0.0,0,0,COMMIT,36197,1695004777709.829
248,1695004855357,1.027,0.0,0,0,COMMIT,36199,1695004855355.973
249,1695004897736,1.042,0.0,0,0,COMMIT,36206,1695004897734.958
250,1695004939818,1.051,0.0,0,0,COMMIT,36207,1695004939816.949
251,1695004990103,1.68,0.0,0,0,COMMIT,36205,1695004990101.32
252,1695005043013,1.107,0.0,0,0,COMMIT,36211,1695005043011.893
253,1695005086637,1.018,0.0,0,0,COMMIT,36213,1695005086635.982
254,1695005149507,1.181,0.087,1,380,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 3\
              AND OL_O_ID < 24429\
              AND OL_O_ID >= 24409\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",36217,1695005149505.819
255,1695005155607,1.02,0.0,0,0,COMMIT,36209,1695005155605.98
256,1695005165474,1.054,0.0,0,0,COMMIT,36216,1695005165472.946
257,1695005170932,1.835,0.197,1,422,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 2\
              AND OL_O_ID < 24472\
              AND OL_O_ID >= 24452\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",36218,1695005170930.165
258,1695005180807,1.433,0.08,1,406,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 6\
              AND OL_O_ID < 24463\
              AND OL_O_ID >= 24443\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",36219,1695005180805.567
259,1695005213537,1.141,0.0,0,0,COMMIT,36212,1695005213535.859
260,1695005279420,1.099,0.0,0,0,COMMIT,36221,1695005279418.901
261,1695005291012,1.254,0.094,1,382,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 10\
              AND OL_O_ID < 24782\
              AND OL_O_ID >= 24762\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",36222,1695005291010.746
262,1695005366494,1.039,0.0,0,0,COMMIT,36215,1695005366492.961
263,1695004396818,1.158,0.0,0,0,COMMIT,36226,1695004396816.842
264,1695004481267,1.273,0.0,0,0,COMMIT,36223,1695004481265.727
265,1695004512559,1.393,0.0,0,0,COMMIT,36225,1695004512557.607
267,1695004534847,1.018,0.0,0,0,COMMIT,36230,1695004534845.982
268,1695004536287,1.074,0.0,0,0,COMMIT,36228,1695004536285.926
271,1695004620111,1.24,0.0,0,0,COMMIT,36235,1695004620109.76
272,1695004719923,1.004,0.0,0,0,COMMIT,36232,1695004719921.996
273,1695004750033,1.093,0.0,0,0,COMMIT,36231,1695004750031.907
274,1695004832323,1.012,0.0,0,0,COMMIT,36242,1695004832321.988
275,1695004832979,1.199,0.0,0,0,COMMIT,36238,1695004832977.801
276,1695004956567,1.203,0.0,0,0,COMMIT,36234,1695004956565.797
277,1695004987811,1.154,0.0,0,0,COMMIT,36250,1695004987809.846
278,1695005004328,1.095,0.0,0,0,COMMIT,36251,1695005004326.905
279,1695005129050,1.111,0.0,0,0,COMMIT,36249,1695005129048.889
280,1695005239750,1.972,0.08,1,450,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 9\
              AND OL_O_ID < 24455\
              AND OL_O_ID >= 24435\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",36263,1695005239748.028
281,1695005293868,1.055,0.0,0,0,COMMIT,36264,1695005293866.945
282,1695004479145,1.102,0.0,0,0,COMMIT,36271,1695004479143.898
287,1695004558189,1.491,0.0,0,0,COMMIT,36266,1695004558187.509
289,1695004591468,1.355,0.0,0,0,COMMIT,36267,1695004591466.645
290,1695004620094,1.149,0.0,0,0,COMMIT,36276,1695004620092.851
291,1695004645324,1.067,0.0,0,0,COMMIT,36279,1695004645322.933
292,1695004722198,1.107,0.0,0,0,COMMIT,36283,1695004722196.893
293,1695004832962,1.768,0.103,1,412,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 6\
              AND OL_O_ID < 24521\
              AND OL_O_ID >= 24501\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",36288,1695004832960.232
294,1695004858621,1.048,0.0,0,0,COMMIT,36274,1695004858619.952
295,1695004911157,1.568,0.0,0,0,COMMIT,36290,1695004911155.432
296,1695004948543,1.109,0.064,0,0,"INSERT INTO history VALUES (628, 1, 1, 2, 2, '2023-09-18 10:33:13.513002', 4395.28e0, 'ar8abZs    f0MywG')",36293,1695004948541.891
297,1695005042100,1.065,0.0,0,0,COMMIT,36296,1695005042098.935
298,1695005053607,1.431,0.0,0,0,COMMIT,36284,1695005053605.569
299,1695005060380,2.158,0.097,1,404,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 9\
              AND OL_O_ID < 24603\
              AND OL_O_ID >= 24583\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",36299,1695005060377.842
300,1695005081102,1.005,0.0,0,0,ROLLBACK,36295,1695005081100.995
301,1695005198692,1.059,0.0,0,0,COMMIT,36302,1695005198690.941
302,1695005316219,1.149,0.0,0,0,COMMIT,36307,1695005316217.851
303,1695005319623,1.124,0.0,0,0,COMMIT,36301,1695005319621.876
304,1695004494611,1.396,0.0,0,0,COMMIT,36314,1695004494609.604
307,1695004542987,1.239,0.0,0,0,COMMIT,36317,1695004542985.761
310,1695004594329,1.065,0.0,0,0,ROLLBACK,36318,1695004594327.935
311,1695004600356,1.869,0.0,0,0,COMMIT,36320,1695004600354.131
312,1695004623625,1.039,0.0,0,0,COMMIT,36308,1695004623623.961
313,1695004981889,1.03,0.0,0,0,COMMIT,36333,1695004981887.97
314,1695005057476,1.098,0.0,0,0,COMMIT,36337,1695005057474.902
315,1695005062023,1.033,0.0,0,0,COMMIT,36332,1695005062021.967
316,1695005105502,1.166,0.0,0,0,COMMIT,36334,1695005105500.834
317,1695005173956,1.037,0.0,0,0,COMMIT,36338,1695005173954.963
318,1695005330494,1.064,0.106,1,390,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 1\
              AND OL_O_ID < 24591\
              AND OL_O_ID >= 24571\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",36350,1695005330492.936
319,1695004407040,1.018,0.0,0,0,COMMIT,36353,1695004407038.982
320,1695004504417,1.083,0.0,0,0,COMMIT,36356,1695004504415.917
325,1695004560300,1.033,0.0,0,0,COMMIT,36360,1695004560298.967
327,1695004641491,1.113,0.0,0,0,COMMIT,36359,1695004641489.887
328,1695004655426,1.09,0.0,0,0,COMMIT,36355,1695004655424.91
329,1695004891883,1.01,0.0,0,0,ROLLBACK,36366,1695004891881.99
330,1695005067970,1.248,0.0,0,0,COMMIT,36371,1695005067968.752
331,1695005115992,1.242,0.0,0,0,COMMIT,36374,1695005115990.758
332,1695005168180,1.009,0.0,0,0,COMMIT,36376,1695005168178.991
333,1695005261288,1.124,0.0,0,0,COMMIT,36381,1695005261286.876
334,1695005307817,1.917,0.0,0,0,COMMIT,36379,1695005307815.083
335,1695005386751,1.137,0.0,0,0,COMMIT,36380,1695005386749.863
336,1695004434999,1.502,0.0,0,0,COMMIT,36387,1695004434997.498
337,1695004457916,1.031,0.0,0,0,COMMIT,36384,1695004457914.969
338,1695004506414,1.53,0.0,0,0,COMMIT,36394,1695004506412.47
340,1695004549221,1.262,0.0,0,0,COMMIT,36392,1695004549219.738
343,1695004736239,1.034,0.0,0,0,COMMIT,36395,1695004736237.966
344,1695004772716,1.005,0.0,0,0,COMMIT,36398,1695004772714.995
345,1695004783258,1.063,0.0,0,0,COMMIT,36399,1695004783256.937
346,1695004833460,1.077,0.0,0,0,COMMIT,36400,1695004833458.923
347,1695004951343,1.066,0.0,0,0,COMMIT,36406,1695004951341.934
