,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
27,1695003978775,1.976,0.083,1,414,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 7\
              AND OL_O_ID < 24394\
              AND OL_O_ID >= 24374\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",23908,1695003978773.024
28,1695004034140,1.068,0.0,0,0,COMMIT,23904,1695004034138.932
29,1695004060753,1.018,0.0,0,0,COMMIT,23910,1695004060751.982
30,1695004123817,1.01,0.0,0,0,COMMIT,23911,1695004123815.99
31,1695004277469,1.124,0.0,0,0,COMMIT,23919,1695004277467.876
32,1695004407672,1.084,0.0,0,0,COMMIT,23920,1695004407670.916
33,1695004486624,1.108,0.0,0,0,COMMIT,23926,1695004486622.892
34,1695004566690,1.023,0.0,0,0,COMMIT,23923,1695004566688.977
35,1695004628312,1.032,0.0,0,0,COMMIT,23931,1695004628310.968
38,1695004008059,1.101,0.0,0,0,COMMIT,23945,1695004008057.899
39,1695004118406,2.33,0.067,0,1,"UPDATE stock SET S_QUANTITY = 96, S_YTD = 68, S_ORDER_CNT = 12, S_REMOTE_CNT = 0 WHERE S_I_ID = 41418 AND S_W_ID = 1",23948,1695004118403.67
40,1695004252381,1.647,0.107,1,462,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 4\
              AND OL_O_ID < 24350\
              AND OL_O_ID >= 24330\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",23954,1695004252379.353
41,1695004253020,1.028,0.0,0,0,COMMIT,23950,1695004253018.972
42,1695004409955,1.307,0.076,0,1,"UPDATE stock SET S_QUANTITY = 59, S_YTD = 109, S_ORDER_CNT = 19, S_REMOTE_CNT = 0 WHERE S_I_ID = 61702 AND S_W_ID = 2",23953,1695004409953.693
43,1695004421799,3.012,0.085,1,434,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 7\
              AND OL_O_ID < 24526\
              AND OL_O_ID >= 24506\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",23962,1695004421795.988
44,1695004428735,1.417,0.0,0,0,COMMIT,23953,1695004428733.583
45,1695004507522,1.026,0.0,0,0,COMMIT,23965,1695004507520.974
46,1695004740675,1.065,0.0,0,0,COMMIT,23971,1695004740673.935
47,1695004759914,1.021,0.0,0,0,COMMIT,23973,1695004759912.979
48,1695003896275,1.022,0.0,0,0,COMMIT,23972,1695003896273.978
52,1695004001422,2.73,0.099,1,456,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 8\
              AND OL_O_ID < 24353\
              AND OL_O_ID >= 24333\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",23983,1695004001419.27
53,1695004082014,1.153,0.0,0,0,COMMIT,23987,1695004082012.847
54,1695004121055,1.006,0.0,0,0,COMMIT,23974,1695004121053.994
55,1695004140951,1.141,0.0,0,0,COMMIT,23975,1695004140949.859
56,1695004252912,1.099,0.0,0,0,COMMIT,23990,1695004252910.901
57,1695003825820,1.04,0.0,0,0,COMMIT,24014,1695003825818.96
58,1695003829595,1.478,0.088,1,398,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 6\
              AND OL_O_ID < 24351\
              AND OL_O_ID >= 24331\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",24016,1695003829593.522
59,1695003885047,1.038,0.0,0,0,COMMIT,24013,1695003885045.962
60,1695003907081,1.058,0.0,0,0,COMMIT,24010,1695003907079.942
65,1695004040799,1.153,0.0,0,0,COMMIT,24012,1695004040797.847
66,1695004086544,1.016,0.0,0,0,COMMIT,24015,1695004086542.984
67,1695004214006,1.065,0.059,0,0,"INSERT INTO new_orders (NO_O_ID, NO_D_ID, NO_W_ID) VALUES (24275, 10, 1)",24025,1695004214004.935
68,1695004338676,1.046,0.0,0,0,COMMIT,24032,1695004338674.954
69,1695004367611,1.204,0.0,0,0,COMMIT,24028,1695004367609.796
70,1695004394693,1.183,0.087,1,436,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 9\
              AND OL_O_ID < 24597\
              AND OL_O_ID >= 24577\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",24036,1695004394691.817
71,1695004493592,1.658,0.081,1,364,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 9\
              AND OL_O_ID < 24485\
              AND OL_O_ID >= 24465\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",24040,1695004493590.342
72,1695004498637,1.36,0.0,0,0,COMMIT,24025,1695004498635.64
73,1695004549177,1.113,0.0,0,0,COMMIT,24026,1695004549175.887
74,1695004706326,1.254,0.0,0,0,COMMIT,24034,1695004706324.746
75,1695004748226,1.107,0.0,0,0,COMMIT,24049,1695004748224.893
78,1695003950394,1.704,0.0,0,0,COMMIT,24060,1695003950392.296
80,1695004002477,1.093,0.0,0,0,COMMIT,24048,1695004002475.907
81,1695004177195,1.114,0.0,0,0,COMMIT,24054,1695004177193.886
82,1695004294098,1.054,0.0,0,0,COMMIT,24072,1695004294096.946
83,1695004321153,1.08,0.0,0,0,COMMIT,24062,1695004321151.92
84,1695004350121,1.379,0.067,1,1,"SELECT S_QUANTITY, S_DATA, S_YTD, S_ORDER_CNT, S_REMOTE_CNT, S_DIST_02 FROM stock WHERE S_I_ID = 52908 AND S_W_ID = 4",24069,1695004350119.621
85,1695004460473,1.072,0.0,0,0,COMMIT,24077,1695004460471.928
86,1695004723536,4.053,0.0,0,0,COMMIT,24086,1695004723531.947
87,1695003810991,1.099,0.0,0,0,COMMIT,24089,1695003810989.901
90,1695003968850,1.121,0.0,0,0,COMMIT,24091,1695003968848.879
92,1695003989756,6.949,0.0,0,0,ROLLBACK,24093,1695003989749.051
93,1695004024860,4.401,0.0,0,0,ROLLBACK,24099,1695004024855.599
94,1695004216245,1.048,0.0,0,0,COMMIT,24105,1695004216243.952
95,1695004259990,1.95,0.071,1,424,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 10\
              AND OL_O_ID < 24670\
              AND OL_O_ID >= 24650\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",24113,1695004259988.05
96,1695003888143,1.507,0.074,1,406,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 2\
              AND OL_O_ID < 24556\
              AND OL_O_ID >= 24536\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",24134,1695003888141.493
98,1695003958001,1.087,0.0,0,0,COMMIT,24135,1695003957999.913
100,1695004107082,1.121,0.0,0,0,COMMIT,24142,1695004107080.879
101,1695004120260,1.365,0.091,1,422,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 5\
              AND OL_O_ID < 24542\
              AND OL_O_ID >= 24522\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",24143,1695004120258.635
102,1695004304168,1.142,0.0,0,0,COMMIT,24146,1695004304166.858
103,1695004442084,1.099,0.0,0,0,COMMIT,24154,1695004442082.901
104,1695004540734,1.062,0.0,0,0,COMMIT,24159,1695004540732.938
105,1695004582768,1.085,0.0,0,0,COMMIT,24160,1695004582766.915
106,1695004700747,1.011,0.0,0,0,COMMIT,24162,1695004700745.989
107,1695003913240,1.632,0.085,1,394,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 1\
              AND OL_O_ID < 24423\
              AND OL_O_ID >= 24403\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",24174,1695003913238.368
111,1695004007017,1.275,0.0,0,0,COMMIT,24179,1695004007015.725
112,1695004193623,1.029,0.0,0,0,COMMIT,24188,1695004193621.971
113,1695004264740,1.779,0.082,1,424,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 2\
              AND OL_O_ID < 24377\
              AND OL_O_ID >= 24357\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",24193,1695004264738.221
114,1695004537248,1.079,0.0,0,0,COMMIT,24202,1695004537246.921
115,1695004725566,1.038,0.0,0,0,COMMIT,24201,1695004725564.962
118,1695003949305,1.665,0.09,1,430,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 3\
              AND OL_O_ID < 24447\
              AND OL_O_ID >= 24427\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",24222,1695003949303.335
119,1695003954853,1.035,0.0,0,0,COMMIT,24219,1695003954851.965
121,1695003982671,3.326,0.0,0,0,COMMIT,24220,1695003982667.674
122,1695004125208,1.324,0.081,1,360,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 6\
              AND OL_O_ID < 24419\
              AND OL_O_ID >= 24399\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",24229,1695004125206.676
123,1695004235712,2.172,0.066,1,1,"SELECT O_ID, O_CARRIER_ID, O_ENTRY_D FROM orders WHERE O_W_ID = 1 AND O_D_ID = 6 AND O_C_ID = 1053 ORDER BY O_ID DESC LIMIT 1",24236,1695004235709.828
124,1695004248016,1.639,0.091,1,388,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 4\
              AND OL_O_ID < 24733\
              AND OL_O_ID >= 24713\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",24237,1695004248014.361
125,1695004324229,1.467,0.082,1,418,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 6\
              AND OL_O_ID < 24405\
              AND OL_O_ID >= 24385\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",24240,1695004324227.533
126,1695004500004,1.052,0.0,0,0,COMMIT,24244,1695004500002.948
127,1695004729930,1.145,0.0,0,0,COMMIT,24251,1695004729928.855
128,1695004730722,1.833,0.0,0,0,COMMIT,24245,1695004730720.167
129,1695004788680,1.216,0.0,0,0,COMMIT,24255,1695004788678.784
130,1695003908401,1.439,0.089,1,372,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 5\
              AND OL_O_ID < 24698\
              AND OL_O_ID >= 24678\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",24261,1695003908399.561
135,1695004054916,1.007,0.0,0,0,COMMIT,24259,1695004054914.993
136,1695004072187,1.043,0.08,1,1,"SELECT O_ID, O_CARRIER_ID, O_ENTRY_D FROM orders WHERE O_W_ID = 3 AND O_D_ID = 5 AND O_C_ID = 2513 ORDER BY O_ID DESC LIMIT 1",24267,1695004072185.957
137,1695004090511,1.019,0.0,0,0,COMMIT,24264,1695004090509.981
138,1695004158395,1.005,0.0,0,0,COMMIT,24266,1695004158393.995
139,1695004226298,1.216,0.0,0,0,COMMIT,24274,1695004226296.784
140,1695004274675,1.449,0.0,0,0,COMMIT,24275,1695004274673.551
141,1695004339129,1.155,0.0,0,0,COMMIT,24279,1695004339127.845
142,1695004361961,1.113,0.0,0,0,COMMIT,24280,1695004361959.887
143,1695004494163,1.214,0.0,0,0,COMMIT,24282,1695004494161.786
144,1695004640778,1.025,0.0,0,0,COMMIT,24290,1695004640776.975
145,1695004710792,1.154,0.0,0,0,COMMIT,24284,1695004710790.846
146,1695003808273,1.362,0.0,0,0,COMMIT,24294,1695003808271.638
147,1695003867018,1.138,0.0,0,0,COMMIT,24292,1695003867016.862
148,1695003875461,1.198,0.075,13,13,"SELECT OL_SUPPLY_W_ID, OL_I_ID, OL_QUANTITY, OL_AMOUNT, OL_DELIVERY_D FROM order_line WHERE OL_W_ID = 3 AND OL_D_ID = 7 AND OL_O_ID = 20612",24300,1695003875459.802
152,1695004068533,1.128,0.0,0,0,COMMIT,24307,1695004068531.872
153,1695004208100,1.141,0.0,0,0,COMMIT,24309,1695004208098.859
154,1695004316684,4.091,0.066,0,1,"UPDATE stock SET S_QUANTITY = 47, S_YTD = 105, S_ORDER_CNT = 19, S_REMOTE_CNT = 0 WHERE S_I_ID = 45574 AND S_W_ID = 4",24316,1695004316679.909
155,1695004341404,1.099,0.0,0,0,COMMIT,24320,1695004341402.901
156,1695004358509,1.057,0.0,0,0,COMMIT,24314,1695004358507.943
157,1695004361761,1.218,0.0,0,0,COMMIT,24321,1695004361759.782
158,1695004362749,1.539,0.0,0,0,COMMIT,24315,1695004362747.461
159,1695004419964,1.159,0.0,0,0,COMMIT,24323,1695004419962.841
160,1695004463482,1.191,0.0,0,0,COMMIT,24324,1695004463480.809
161,1695004493186,1.029,0.0,0,0,COMMIT,24325,1695004493184.971
162,1695004537797,1.604,0.095,1,460,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 4\
              AND OL_O_ID < 24356\
              AND OL_O_ID >= 24336\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",24327,1695004537795.396
163,1695004651789,1.103,0.0,0,0,COMMIT,24329,1695004651787.897
164,1695003856559,1.009,0.079,1,384,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 1\
              AND OL_O_ID < 24425\
              AND OL_O_ID >= 24405\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",24335,1695003856557.991
168,1695003986318,1.027,0.0,0,0,COMMIT,24339,1695003986316.973
169,1695004454830,1.02,0.0,0,0,COMMIT,24352,1695004454828.98
170,1695004496377,2.074,0.223,1,402,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 9\
              AND OL_O_ID < 24492\
              AND OL_O_ID >= 24472\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",24359,1695004496374.926
171,1695004605881,1.109,0.0,0,0,COMMIT,24361,1695004605879.891
172,1695004669608,1.003,0.0,0,0,COMMIT,24363,1695004669606.997
173,1695004715879,1.108,0.0,0,0,COMMIT,24366,1695004715877.892
174,1695004783411,1.092,0.0,0,0,COMMIT,24368,1695004783409.908
175,1695003893334,1.111,0.0,0,0,COMMIT,24371,1695003893332.889
176,1695003903090,1.05,0.0,0,0,COMMIT,24364,1695003903088.95
180,1695003982370,1.269,0.0,0,0,COMMIT,24375,1695003982368.731
182,1695004055967,1.945,0.194,1,420,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 1\
              AND OL_O_ID < 24478\
              AND OL_O_ID >= 24458\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",24379,1695004055965.055
183,1695004101313,1.007,0.0,0,0,COMMIT,24369,1695004101311.993
184,1695004429949,1.162,0.0,0,0,COMMIT,24383,1695004429947.838
185,1695004430621,1.614,0.0,0,0,COMMIT,24377,1695004430619.386
186,1695004442468,1.06,0.0,0,0,ROLLBACK,24390,1695004442466.94
187,1695004476954,1.157,0.0,0,0,COMMIT,24389,1695004476952.843
188,1695004496100,1.242,0.0,0,0,COMMIT,24395,1695004496098.758
189,1695004525605,1.434,0.079,1,442,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 9\
              AND OL_O_ID < 24357\
              AND OL_O_ID >= 24337\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",24398,1695004525603.566
190,1695004568427,1.141,0.0,0,0,COMMIT,24392,1695004568425.859
191,1695004617860,1.312,0.0,0,0,COMMIT,24401,1695004617858.688
192,1695004654082,1.1,0.0,0,0,COMMIT,24388,1695004654080.9
193,1695004669252,1.086,0.0,0,0,COMMIT,24387,1695004669250.914
194,1695004743561,1.242,0.0,0,0,COMMIT,24406,1695004743559.758
195,1695004775300,1.286,0.0,0,0,COMMIT,24400,1695004775298.714
196,1695003810033,1.156,0.0,0,0,COMMIT,24408,1695003810031.844
197,1695003810515,1.442,0.0,0,0,COMMIT,24393,1695003810513.558
198,1695003835232,1.135,0.0,0,0,COMMIT,24409,1695003835230.865
199,1695003859707,1.129,0.0,0,0,COMMIT,24411,1695003859705.871
200,1695003918740,1.116,0.0,0,0,COMMIT,24413,1695003918738.884
201,1695003934980,1.204,0.0,0,0,COMMIT,24402,1695003934978.796
205,1695003974163,1.235,0.0,0,0,COMMIT,24416,1695003974161.765
207,1695004018268,1.702,0.098,1,412,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 2\
              AND OL_O_ID < 24533\
              AND OL_O_ID >= 24513\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",24420,1695004018266.298
208,1695004165280,1.065,0.0,0,0,COMMIT,24419,1695004165278.935
209,1695004183752,1.022,0.0,0,0,COMMIT,24410,1695004183750.978
210,1695004243044,1.33,0.0,0,0,COMMIT,24428,1695004243042.67
211,1695004246225,1.173,0.0,0,0,COMMIT,24422,1695004246223.827
212,1695004326217,1.05,0.0,0,0,COMMIT,24417,1695004326215.95
213,1695004333951,4.009,0.209,1,456,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 8\
              AND OL_O_ID < 24356\
              AND OL_O_ID >= 24336\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",24433,1695004333946.991
214,1695004340543,1.351,0.0,0,0,COMMIT,24427,1695004340541.649
215,1695004371676,1.255,0.0,0,0,COMMIT,24424,1695004371674.745
216,1695004372469,1.033,0.0,0,0,COMMIT,24429,1695004372467.967
217,1695004406774,1.133,0.0,0,0,COMMIT,24436,1695004406772.867
218,1695004418885,1.118,0.0,0,0,COMMIT,24437,1695004418883.882
219,1695004445292,1.174,0.0,0,0,COMMIT,24438,1695004445290.826
220,1695004514222,1.038,0.0,0,0,COMMIT,24435,1695004514220.962
221,1695004521424,1.012,0.0,0,0,COMMIT,24439,1695004521422.988
222,1695004678959,1.033,0.0,0,0,COMMIT,24443,1695004678957.967
223,1695004695173,1.009,0.0,0,0,COMMIT,24444,1695004695171.991
224,1695004756273,1.004,0.0,0,0,COMMIT,24446,1695004756271.996
225,1695003898577,1.122,0.0,0,0,COMMIT,24447,1695003898575.878
226,1695003908224,1.093,0.0,0,0,COMMIT,24453,1695003908222.907
227,1695003940049,1.016,0.0,0,0,COMMIT,24449,1695003940047.984
230,1695003976691,1.171,0.0,0,0,COMMIT,24455,1695003976689.829
231,1695003987199,1.994,0.0,0,0,COMMIT,24452,1695003987197.006
233,1695004047928,2.025,0.0,0,0,COMMIT,24458,1695004047925.975
234,1695004228835,4.159,0.0,0,0,COMMIT,24457,1695004228830.841
235,1695004242675,1.151,0.0,0,0,COMMIT,24459,1695004242673.849
236,1695004250811,1.364,0.0,0,0,COMMIT,24461,1695004250809.636
237,1695004258930,1.465,0.0,0,0,COMMIT,24466,1695004258928.535
238,1695004359254,1.068,0.0,0,0,COMMIT,24468,1695004359252.932
239,1695004440173,1.585,0.075,1,444,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 7\
              AND OL_O_ID < 24399\
              AND OL_O_ID >= 24379\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",24475,1695004440171.415
240,1695004634536,1.129,0.0,0,0,COMMIT,24474,1695004634534.871
241,1695004635209,1.63,0.0,0,0,COMMIT,24479,1695004635207.37
242,1695004691626,1.027,0.0,0,0,COMMIT,24477,1695004691624.973
243,1695004704790,1.369,0.079,1,362,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 6\
              AND OL_O_ID < 24421\
              AND OL_O_ID >= 24401\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",24484,1695004704788.631
244,1695003812388,1.42,0.0,0,0,COMMIT,24487,1695003812386.58
245,1695003849101,1.117,0.0,0,0,COMMIT,24488,1695003849099.883
246,1695003873855,1.125,0.0,0,0,COMMIT,24486,1695003873853.875
252,1695003985520,1.038,0.0,0,0,COMMIT,24493,1695003985518.962
253,1695004007592,1.5,0.0,0,0,COMMIT,24490,1695004007590.5
254,1695004054908,1.059,0.0,0,0,COMMIT,24495,1695004054906.941
255,1695004178187,1.187,0.0,0,0,COMMIT,24500,1695004178185.813
256,1695004248778,1.391,0.0,0,0,COMMIT,24496,1695004248776.609
257,1695004333030,1.719,0.0,0,0,COMMIT,24504,1695004333028.281
258,1695004389093,1.066,0.0,0,0,COMMIT,24503,1695004389091.934
259,1695004436124,1.388,0.105,1,430,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 5\
              AND OL_O_ID < 24547\
              AND OL_O_ID >= 24527\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",24511,1695004436122.612
260,1695004522022,1.071,0.0,0,0,COMMIT,24508,1695004522020.929
261,1695004587640,1.022,0.0,0,0,COMMIT,24514,1695004587638.978
262,1695004717527,1.037,0.0,0,0,COMMIT,24519,1695004717525.963
263,1695004763380,1.24,0.0,0,0,COMMIT,24516,1695004763378.76
264,1695004792695,2.071,0.096,1,394,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 10\
              AND OL_O_ID < 24263\
              AND OL_O_ID >= 24243\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",24523,1695004792692.929
265,1695003912096,1.521,0.0,0,0,COMMIT,24521,1695003912094.479
271,1695004002586,1.027,0.0,0,0,COMMIT,24525,1695004002584.973
272,1695004030123,1.05,0.0,0,0,COMMIT,24526,1695004030121.95
273,1695004100058,1.048,0.0,0,0,COMMIT,24532,1695004100056.952
274,1695004132372,1.225,0.0,0,0,COMMIT,24528,1695004132370.775
275,1695004316198,1.078,0.0,0,0,COMMIT,24536,1695004316196.922
276,1695004372094,1.323,0.0,0,0,COMMIT,24541,1695004372092.677
277,1695004455761,1.158,0.0,0,0,COMMIT,24543,1695004455759.842
278,1695004623366,1.79,0.097,1,446,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 6\
              AND OL_O_ID < 24409\
              AND OL_O_ID >= 24389\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",24552,1695004623364.21
279,1695003903355,1.13,0.0,0,0,COMMIT,24555,1695003903353.87
282,1695003958475,1.237,0.0,0,0,COMMIT,24564,1695003958473.763
283,1695003966412,1.018,0.0,0,0,COMMIT,24559,1695003966410.982
284,1695003967111,1.579,0.0,0,0,COMMIT,24561,1695003967109.421
286,1695004179828,1.067,0.0,0,0,COMMIT,24571,1695004179826.933
287,1695004569796,1.025,0.0,0,0,COMMIT,24573,1695004569794.975
288,1695004724396,1.084,0.0,0,0,COMMIT,24581,1695004724394.916
292,1695003972238,2.45,0.0,0,0,COMMIT,24584,1695003972235.55
294,1695004024656,1.113,0.0,0,0,COMMIT,24588,1695004024654.887
295,1695004062264,1.022,0.0,0,0,COMMIT,24590,1695004062262.978
296,1695004109876,1.087,0.0,0,0,COMMIT,24591,1695004109874.913
297,1695004163326,1.183,0.0,0,0,COMMIT,24589,1695004163324.817
298,1695004212521,1.144,0.0,0,0,COMMIT,24606,1695004212519.856
299,1695004222095,1.103,0.088,1,416,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 1\
              AND OL_O_ID < 24428\
              AND OL_O_ID >= 24408\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",24607,1695004222093.897
300,1695004244800,1.03,0.0,0,0,COMMIT,24597,1695004244798.97
301,1695004268073,1.044,0.0,0,0,COMMIT,24602,1695004268071.956
